id,label
k47jkm1,Negative
kcwy3mg,Neutral
kq6go87,Negative
k96iq0c,Neutral
ksw9b82,Positive
k4jid2h,Positive
k55pdl2,Negative
kcomr6f,Neutral
kq06ooj,Positive
kdz4nde,Negative
k7d9tpx,Negative
k9jtgta,Positive
kqnujdv,Neutral
k42bmc7,Negative
k8zijf0,Positive
kfvssdz,Negative
k510i3v,Neutral
kkax17i,Negative
kfaj7bl,Negative
k5fj1hk,Positive
k407y1t,Positive
kdep31m,Negative
kcucsca,Neutral
k4wtxoy,Negative
kg9g605,Neutral
kcnhapw,Negative
kif9zb2,Negative
ki6hn2v,Positive
kotnirl,Negative
k41yebb,Negative
kca3lkb,Neutral
kgwtifn,Neutral
k66ed8v,Positive
kbpht90,Negative
k9p4z0w,Positive
k9909mj,Neutral
k48fo8c,Negative
k4c56px,Neutral
krywdhx,Positive
kbp1ok9,Negative
kr9cher,Neutral
kqi5py9,Positive
kq8v3r6,Positive
kfjbpq3,Negative
k8zluob,Negative
k7cdxl0,Negative
kafcw7g,Neutral
kgex004,Negative
kcuu5jz,Neutral
k9vfyt0,Negative
k87tmb5,Negative
kc76o4w,Negative
k8yojpc,Positive
kjt4y5q,Positive
k9bea92,Neutral
k6dfier,Negative
kbou4dl,Negative
kjyvuc9,Negative
k6filzi,Negative
krus029,Negative
k5c7z4s,Neutral
k77ly6v,Negative
katgf7d,Positive
k7e21y7,Positive
k5y4hs6,Negative
k3si8ly,Negative
k8fg3gq,Positive
k8siwj6,Negative
kopgear,Positive
khkabuv,Negative
k8mk74i,Positive
kgtpxsk,Negative
kbj0bqe,Positive
k931y5z,Positive
k4i7y3v,Neutral
kkbr28b,Negative
k40wzq6,Positive
k4m3pl4,Negative
k6cj6xt,Negative
k48hyf9,Negative
k4ocfvj,Positive
k5k8m1w,Neutral
keyjgdl,Negative
kc825x2,Positive
k705lw8,Positive
kb2h6pk,Negative
ks7m8pd,Negative
kpu0rd5,Neutral
k6t1ezy,Neutral
k6td2bi,Negative
k4mcgra,Neutral
k7lu6rd,Negative
ksfz8j7,Positive
kqd5xf4,Positive
kerk5zb,Neutral
kbzerqu,Positive
k54oh8m,Positive
k56hfzt,Negative
k55vs1b,Negative
kpg3jvk,Neutral
k4g2x4z,Negative
kr0t2ai,Positive
k7t2myx,Negative
kt40t3b,Neutral
k6dvzl3,Negative
kdx2uzi,Negative
kjbwgl6,Positive
k5ge063,Neutral
kcezqvm,Negative
kfnpsec,Positive
kpmgp68,Neutral
k9fqk3l,Negative
k7tdkxo,Positive
k5r4vrz,Positive
ks81o58,Positive
k4b3y35,Neutral
k5bim9d,Negative
kq21oyr,Neutral
khyeiax,Negative
ks7civt,Negative
kdwdv3e,Negative
ke95rji,Positive
khyizxw,Neutral
k4a2ixi,Negative
ks93f6m,Negative
k6kmpmx,Neutral
k7e2683,Negative
kcddesx,Negative
k8steqz,Neutral
kcrcvwy,Positive
k84b1an,Positive
k8uuwz2,Positive
kfrfafa,Negative
kpqe3l8,Positive
kbkzwxk,Negative
k4ohb87,Positive
kpt5qhx,Neutral
k3tsd0r,Negative
k4lagd8,Negative
k6t4bxc,Negative
kg1tcs4,Neutral
k4ytai1,Positive
kf34mgi,Negative
k7rtbqg,Neutral
kqzxtnb,Neutral
k86vw85,Neutral
k4m5v0a,Negative
ka8u6l4,Neutral
k60hw6t,Negative
ksiwqxu,Negative
k4ylvj3,Positive
k40xqko,Negative
k8uwdrb,Negative
ksu4gtf,Positive
kgiycd4,Negative
k53ujzg,Negative
k4j94xd,Negative
k4z84cj,Positive
k87a4g1,Negative
k407qr2,Negative
k79rd1m,Negative
ke4406a,Positive
k6w261a,Neutral
kp5ha7n,Positive
k6d4si3,Negative
kcfh0eb,Negative
kc3bug3,Positive
k51b59v,Negative
kp68t4h,Negative
k4od8r3,Negative
kefydiq,Negative
k7m2yem,Negative
kfnp30i,Negative
k7jz0ez,Positive
krlm7qd,Positive
k82tn6p,Positive
k8gim6u,Negative
kg42lk0,Negative
k4plg5g,Positive
kb0zpo6,Negative
kf0j8wb,Neutral
k8s70f8,Positive
k3yoom5,Negative
kpf4inp,Negative
k4aajqt,Neutral
ksw3hza,Neutral
ksk5iie,Negative
kgawry2,Positive
kcoxh4a,Negative
kgct3l1,Negative
krnn5r0,Positive
k40up0r,Neutral
kr20enl,Negative
kilqpn6,Neutral
k58ci8t,Negative
k5j6mm9,Neutral
k4xvaa6,Positive
kc85ymi,Negative
k7dp6sv,Negative
kp523j5,Positive
khanfji,Positive
ke77090,Positive
kk9f2hf,Negative
kfrevgk,Neutral
k8rofk6,Negative
kcmtjke,Negative
kcn4ibc,Negative
ks3p354,Positive
kdasgu8,Negative
k4rftwp,Negative
k4g8wac,Positive
ks6nbzf,Positive
kap005m,Negative
kfveo6z,Negative
kd2nfwp,Neutral
kfw2wgp,Neutral
k5lkpzd,Negative
keaubx2,Neutral
k965d40,Negative
k8xxmh4,Positive
kf2sbbo,Positive
k5w8kyo,Neutral
kewq7mf,Positive
k9ak7j4,Positive
k6p6nmr,Negative
k9lv6hn,Positive
k74jqqd,Negative
k4c1qki,Positive
k7n3zht,Negative
kr3orwh,Negative
kd3l5mx,Negative
kfy500g,Negative
k4lnnem,Negative
k4bsvbj,Negative
kg3q30q,Negative
ke8gwms,Neutral
kgmbos8,Positive
k9rfafw,Negative
kjnx9yp,Positive
k5c2lsl,Negative
k7c23h9,Neutral
kjohgdg,Positive
kc551cy,Positive
kroaosk,Positive
kbezxr2,Positive
k7sktfg,Negative
k9alxsp,Neutral
k4jstgh,Positive
kpqfg06,Positive
k8hlh7q,Positive
k420up5,Positive
k9h03hj,Negative
k4lwmub,Neutral
k9sif05,Positive
kq4y8ft,Negative
kov409f,Neutral
k7v92xo,Neutral
k45utqh,Neutral
k6cldbf,Neutral
kqonqql,Neutral
krttir8,Positive
k3z59ck,Negative
k9f4m8i,Positive
k5d4pip,Negative
koa0cww,Positive
k6hl75h,Negative
ksz6pey,Positive
kc74kwq,Negative
kprokgc,Negative
k3wcssg,Negative
k4kj09n,Neutral
k6i37lu,Neutral
kd8yvzn,Positive
k944t0j,Negative
kt24fzx,Positive
kab6exe,Positive
khkxrpz,Negative
ksc0qg1,Positive
k7q6p3w,Positive
k8vy9ir,Negative
krakdkv,Positive
kbrrm6i,Negative
k71bs9z,Negative
k4tju6x,Negative
kffq0zn,Neutral
k4oj0t4,Negative
k7dbm6l,Positive
k887zga,Neutral
k9f9pjt,Positive
k7ysvj1,Negative
kcwsami,Negative
k44ee0f,Positive
kaibg2p,Negative
kae9nab,Negative
kbkg5i5,Negative
k5m8h2p,Positive
ka7s36y,Neutral
k5d7npg,Positive
k9fvjfr,Negative
k9gy04p,Negative
kpxj2xl,Neutral
kg1ias0,Negative
kcp1q6a,Neutral
k4ir8x6,Positive
k5nku1r,Negative
k8nlx13,Negative
k8sqyqm,Positive
kq52dcp,Negative
kca11yg,Positive
k9j5eza,Positive
k72q9ia,Positive
kd191c8,Positive
kd7z26m,Positive
k612n5l,Negative
k7efzd6,Negative
k7xqt6d,Negative
kq69jfd,Negative
k6ze627,Negative
ks46srr,Positive
k6avj4t,Neutral
k9arbm6,Negative
k5w2kf2,Neutral
ka58ir4,Negative
krfc6la,Negative
kc60x71,Neutral
kof8zpk,Positive
k3ydg6b,Neutral
kclsp6g,Positive
k428bak,Positive
ki6w0t8,Positive
kicqel6,Positive
kbbxxb5,Neutral
kfr1r4k,Neutral
katr448,Neutral
kiqnz6e,Negative
k4mm5lp,Neutral
kdqk9yr,Negative
k3v53aa,Positive
kagl7o0,Positive
k8j8msw,Positive
k4ubot8,Neutral
k5iwvad,Negative
k730h9m,Negative
k7a5flo,Negative
kbjmabr,Positive
k4qhhgf,Neutral
kbiy8en,Positive
k7it97o,Negative
kgy42ce,Neutral
kcxfj01,Neutral
kismz2b,Positive
k4ap9x0,Positive
k5gg8zb,Neutral
krgxc8o,Positive
kcs01m3,Positive
k5empe0,Negative
kao75aq,Negative
k5agt50,Negative
k5xmxcg,Positive
k5fa340,Negative
kdfd683,Negative
kjoxodk,Neutral
kdflnvu,Positive
k4ezznx,Positive
k6jtik1,Negative
k7suu13,Positive
ks9vp28,Positive
k523gcw,Neutral
k45n84a,Neutral
k5qagsj,Positive
kpyima6,Negative
k6alzd8,Positive
k47mgxt,Positive
khxrigv,Positive
k5ek8vd,Positive
k6cm7vk,Negative
kb1qzyz,Positive
kifdu6f,Negative
kgjmgze,Neutral
k6z475c,Neutral
k6smdgl,Positive
khgb1wo,Neutral
ki8kkki,Negative
kir5xna,Positive
kbifk0o,Positive
kbj9gyg,Negative
k4mvfhy,Negative
k9ibu1p,Negative
k5chri3,Neutral
k6w9mx3,Neutral
k6yqua1,Positive
k9q4uaz,Positive
k4up33x,Negative
kc3vt56,Positive
k695jgn,Positive
k975ewv,Positive
kcsdo8t,Negative
kse996l,Positive
k8dhwkt,Positive
k8gwci9,Negative
krsxfj6,Positive
krfhjvo,Positive
k44hga1,Negative
k4rfg98,Negative
k7109ju,Negative
k5cl8z1,Negative
kq7l5lf,Neutral
ko8am3t,Negative
k5clst6,Positive
ks4z2fv,Negative
kcq7utk,Neutral
kcrj1b2,Negative
kidy486,Negative
k9a3xas,Positive
kph7b6w,Negative
k8tv0qu,Neutral
ksdd37g,Positive
k4r7i2w,Positive
k84ilof,Positive
ks5c3nx,Positive
k65h6ff,Negative
k4bxw7s,Positive
kfeus2j,Negative
k76zsc1,Negative
k796gqr,Positive
k5vs8tm,Positive
kq075bv,Negative
kt5qo05,Negative
kefifn2,Positive
kohyt2b,Positive
kkbf5i2,Negative
k9upwz7,Negative
kpvxr3c,Positive
k4s80p2,Negative
k9kfkn4,Neutral
k8nr45d,Negative
krai4uq,Neutral
kgwjjma,Negative
kboyovx,Negative
kqe03w5,Neutral
k8nwoos,Positive
k4x91tj,Positive
kd0e3zo,Positive
koa6bu7,Negative
k7ayqvx,Positive
k6thx6m,Neutral
k50smse,Negative
k4vl0cw,Negative
kcc8hgc,Negative
k7wyktp,Positive
kp74xst,Neutral
k3uo79x,Neutral
kj3tpqq,Negative
k4zx0kf,Negative
k3vqedo,Negative
k9c9lyb,Positive
kk7vzr0,Positive
k3y9p0b,Negative
k97a7io,Positive
k3z4hql,Positive
k73xx03,Negative
k3z9bxq,Negative
kseux9r,Neutral
kt5ag3t,Negative
kk31lyg,Negative
kt0y1z6,Positive
k7xja3i,Positive
kps6xc1,Negative
k44dqde,Positive
khxpwui,Negative
k6vlbk5,Negative
k4isig7,Negative
krsa01q,Positive
k5w1l87,Negative
kg5sv5c,Positive
k9pjakt,Positive
kaqjotl,Negative
k7x1mto,Neutral
kdv7ye2,Negative
krhlu8b,Positive
k4fsc0l,Negative
k3zx32u,Negative
kox3gaf,Negative
kqfhxkx,Negative
k4eqqaf,Neutral
k5ez8tg,Positive
k3zv0x6,Positive
kd91k28,Positive
kcxvty3,Positive
k9b1bx5,Positive
k6ogbls,Negative
k6z9435,Neutral
kbjfs88,Negative
k5f8b5f,Neutral
k9e7cy8,Neutral
kfrx6lb,Positive
k3uyi0a,Neutral
k7n359h,Negative
kjoqqvr,Negative
kbf6po6,Negative
k5z8pd5,Negative
kd2f9me,Neutral
ki63it2,Negative
ki15i4a,Positive
k4z5obk,Negative
kcj74zt,Negative
kifpp98,Neutral
k4lkwzo,Negative
kpovlvz,Positive
k7c1rn9,Negative
k6fxun6,Positive
kch6tu4,Negative
k5c0rck,Positive
kg39goq,Positive
k4sqcbd,Negative
k90hljm,Negative
ks9zqjh,Positive
koxejdf,Negative
kceksih,Neutral
k7sxk0g,Positive
kdyn7s4,Positive
kau5r2v,Positive
k640mkx,Negative
k46tjh4,Negative
kj51h6s,Negative
k4h3lpe,Negative
k6xw1dn,Negative
kcravru,Negative
k59nqnc,Negative
k48ymj3,Negative
k6cgy2p,Neutral
kc6jlox,Neutral
kcwb9fo,Negative
k7k2jmp,Negative
kcp9qsz,Positive
k4fwi9h,Negative
kc02wfy,Positive
k5c01jt,Positive
k9vqvou,Neutral
ksc7duu,Positive
k4h1nqy,Negative
kpzd6uv,Positive
ks86pf6,Positive
kjacnj3,Negative
krnqg9o,Positive
kswrgbw,Neutral
k5e6ivj,Negative
kcv4qzu,Negative
k9511vw,Negative
k3xa98e,Positive
kfu6hkx,Negative
kk2rlbm,Positive
kb4yjn3,Positive
kd2smxv,Positive
kipyget,Positive
k4xnjy1,Negative
k8vnffq,Neutral
kcwqt6v,Positive
kk9o5f2,Neutral
k6snb7f,Positive
k5549rt,Positive
kq5r6zy,Negative
k85a7xr,Neutral
k3vhkau,Negative
kcp3f1l,Neutral
k3toy1f,Positive
k881oro,Negative
k4z93c5,Negative
kayzv9v,Negative
k5zcui3,Positive
k9tnr25,Negative
kgywswl,Negative
khe3zm8,Negative
k4zlf4j,Neutral
k56rd0u,Negative
k66l1p0,Negative
ksvv1iz,Positive
kqc8q0l,Negative
kpkk4ec,Positive
ke5wvpk,Negative
k47ms7p,Negative
kbl0viz,Negative
kaoicq3,Negative
katbxty,Negative
k8kc2we,Positive
kjsixtr,Positive
kpjktfn,Negative
kowo4gg,Negative
kaeko9a,Negative
k8ym1pe,Positive
k4ja9ry,Positive
k5dc5ym,Negative
khnf2di,Negative
k3z8a2m,Negative
kcgdhhh,Positive
k4eq9cy,Positive
k4mwaqa,Negative
k9imd6x,Positive
ke96sc5,Positive
k7h081k,Positive
kq52swh,Neutral
k8bu3q9,Neutral
ks7cc5j,Neutral
k5i6bxq,Negative
kcn72ri,Positive
k4r54ay,Positive
kf7yvbc,Neutral
k84chdv,Positive
k5rth2u,Negative
krd5k4r,Negative
khqmaxt,Negative
k7v16fd,Neutral
kkaqzkm,Neutral
krqdw0v,Positive
kobgld2,Positive
k4ugue0,Negative
kbvw92g,Negative
kjwgdl9,Neutral
kgtmqf2,Negative
k4vhy5f,Negative
kcczhiw,Neutral
k4inzrk,Positive
kh685k5,Negative
k4yn9ms,Negative
k7ojag1,Neutral
k560i3n,Negative
k6kozzp,Positive
kov3ru4,Positive
kbvsmbp,Neutral
k5xcxic,Negative
khqumn4,Positive
kpugwvo,Negative
k9uh8zd,Negative
k4al38z,Negative
k41932c,Neutral
kjkkej5,Positive
kkb6m3c,Negative
k75ab6d,Negative
khtqhjm,Positive
ka4bpy6,Negative
kc4neol,Negative
kpzcy12,Negative
k4r2tet,Negative
k9zj2bg,Negative
ke31ieq,Neutral
k8kiurn,Negative
k5dx3rr,Negative
kfrflta,Negative
kr8eegv,Neutral
k5grt7s,Neutral
k73ewe6,Negative
kdm0oxr,Negative
kc89ad4,Neutral
kpyr67g,Neutral
kccxhnv,Neutral
k5wroi3,Neutral
krphqa1,Positive
k4nyy9s,Neutral
k8b4i8s,Negative
k45kroe,Positive
ki32end,Negative
kofbwtm,Positive
k6fd4fs,Neutral
kevjhwn,Negative
k9xxtx6,Positive
k5c0t5h,Negative
k5rgzvn,Negative
k565qpt,Negative
kceozl5,Negative
k7v2yez,Negative
k7ff92k,Positive
kd8dlwg,Negative
kry5l78,Negative
k9mrhin,Positive
kjxsbrp,Positive
ks5l0ud,Positive
kcz4jct,Neutral
k3zwe32,Neutral
kd2cn85,Negative
k4ejznn,Positive
kf5d6az,Positive
k85i6vj,Negative
krwi9hh,Neutral
kblm05x,Negative
kahhyqs,Neutral
k7sl0ax,Positive
ka2t7qf,Positive
k6zq3d7,Negative
k6e1mdr,Negative
kswm3mx,Negative
kf8xvze,Positive
kar3a2t,Positive
k6yzafx,Neutral
kfj68eo,Negative
k9jxsqy,Positive
k9bmeog,Positive
kfat4p2,Neutral
k3uy589,Neutral
k3z1a8q,Positive
kfhvj96,Positive
kcyow5c,Positive
k5cc2cc,Negative
k480uy8,Positive
ksc6dez,Negative
kb708y1,Negative
kcx2zwz,Positive
k7ncnxn,Negative
kd28owk,Neutral
kt43r85,Positive
k4ys6y6,Negative
kbhswyc,Positive
kc6he23,Positive
k5smknb,Positive
kfw4iup,Positive
k9bapq4,Negative
k7byj3r,Negative
k6qrp5k,Negative
kahl21i,Negative
kiekdv5,Positive
k7gwngt,Negative
kbgtk7p,Positive
k7upnaq,Positive
kf8roze,Positive
k67s6he,Positive
krsmicv,Negative
kgcf6et,Negative
k7i50t1,Neutral
kpx00xd,Neutral
kka6osf,Negative
k6psdxi,Neutral
kjixj0d,Negative
ko8aj6p,Neutral
k4odm5p,Negative
k617hxx,Neutral
k9a7yzp,Positive
k8yb19v,Negative
kh4rekr,Positive
k8qkc1k,Positive
kszs8tb,Positive
kap3kw8,Positive
kcdq83l,Negative
k3yrsxz,Negative
kgmuxfh,Negative
kbsxi39,Negative
k6swrhl,Negative
k7boax1,Positive
ks53ha6,Neutral
k7e0tpl,Negative
k41hpvn,Positive
k5w6rn1,Positive
kfb7ybk,Neutral
kelsyw5,Positive
k4ntuhi,Negative
k4p1g98,Negative
kayq5mr,Positive
k83p26x,Positive
kskujjd,Neutral
kh8c2fv,Positive
kietbdz,Negative
kjcxvik,Positive
kqlaikj,Positive
k4akk73,Negative
kewf1d6,Negative
kfucsub,Negative
kovep35,Positive
k8rznto,Positive
k41gtx1,Negative
koqd0hg,Negative
k4jbvkd,Positive
k7xo4w9,Positive
kcdkvdu,Negative
kc2uam2,Neutral
k8tikk6,Positive
k8zn7fh,Negative
kqf0p24,Negative
kba2fvg,Neutral
khzggqm,Positive
ka25kcu,Negative
k47d95t,Positive
k6ch34a,Negative
k8t7o67,Positive
k4cxh3e,Negative
k9m28xc,Negative
ke1brqr,Positive
k7mzxm5,Negative
kj32lu6,Negative
kdegiqp,Negative
kru66ga,Positive
k7yfex2,Positive
kgy95u1,Negative
k44461d,Positive
kfs15q8,Neutral
k4mlc9u,Negative
kitzlhj,Neutral
kc6n22i,Positive
kq7rph0,Negative
k8shnja,Positive
kd2l1kk,Negative
k57c8qa,Negative
k5ewm5h,Positive
ki1lyty,Negative
khfjrzt,Negative
kdzu8rf,Negative
krqiemj,Negative
k7a0jfz,Negative
ksv666w,Neutral
k5ysyvz,Neutral
ka973wp,Negative
k4t1m08,Negative
kt37eix,Positive
ke76yb8,Positive
kpo8eng,Negative
k5f1vog,Negative
kecq4zb,Neutral
kpn94aj,Negative
k6idpv7,Negative
kfuad4r,Positive
k7uvca8,Negative
k5d7c0z,Negative
ko9gigo,Negative
kh37bpr,Negative
k53sy0s,Neutral
k77dcpe,Negative
k8e0ug6,Negative
k6uth2r,Negative
k7wtypt,Negative
k6cp9an,Negative
kcprwng,Negative
ki1jhqb,Positive
k8diev9,Negative
k5dqhi0,Negative
k7akps9,Negative
k7l50c5,Negative
k5yfri7,Negative
k7o3pli,Neutral
k8qzbau,Positive
kc40lm4,Positive
k4w3qxs,Positive
kbs55cb,Negative
ko80681,Negative
ksvyt12,Positive
k7h3ews,Neutral
k9433nn,Negative
ksdj24l,Positive
k7i6xr3,Neutral
kb1f2ra,Positive
kdg6bt3,Neutral
kj92rm1,Negative
k8bt0po,Positive
kqoi4ar,Neutral
k6wlu7r,Neutral
k8yls4v,Positive
k9yf1lq,Negative
khvwrqd,Negative
k4em2wt,Positive
k4oeiun,Positive
kjx3rcy,Negative
k4ecwzf,Negative
k94ua6y,Positive
kghyflt,Positive
k6ypad2,Negative
k8q8481,Positive
k3yq3sc,Negative
kj7uiab,Positive
k8daahe,Negative
kj9xj8b,Neutral
kptza95,Neutral
k5col1k,Negative
kbkk2cc,Negative
k44zsai,Negative
kkcftg5,Negative
k4owplc,Negative
kblucmc,Neutral
ksgs0yz,Negative
kcqmqat,Positive
k4pha2z,Negative
kg633sj,Negative
k437ju7,Negative
kikkpar,Positive
k5029xd,Positive
k72nt0f,Negative
kso4kym,Negative
kctrt7e,Neutral
k6t3srn,Positive
k6sthr5,Positive
k3yk4v0,Negative
k5eqeon,Negative
k7gk5gj,Positive
k4k5vud,Positive
kacxx8n,Neutral
kjbqrui,Positive
k84wsb2,Negative
kpsqqvs,Neutral
k7r3cc2,Negative
k6wqjgd,Negative
k5598jc,Positive
k4iy92j,Neutral
k40si3i,Negative
k5518h6,Neutral
ksxqdm9,Positive
ksl5pf4,Neutral
k7efzzz,Neutral
k8oef1w,Positive
k9dgdho,Positive
kj71yhx,Negative
kdwajk4,Positive
khbvv9h,Positive
k7gnfx9,Negative
k8i64yk,Negative
k7991iq,Negative
kj170jw,Negative
k72q85v,Negative
kbu68t2,Negative
k8p7lke,Positive
k3zfyyc,Negative
kp8vr4h,Negative
k8yvark,Neutral
kc2h2ef,Positive
kc78kky,Negative
kcova5e,Negative
kcgmj06,Negative
kgapj8i,Negative
kcsin7t,Negative
kd8mh7y,Neutral
kjn0nhl,Neutral
kc5hj2s,Positive
kd56tau,Positive
k5v21ue,Negative
k4ltluf,Negative
k45be23,Negative
ksuwwho,Negative
k9458ov,Positive
kga79v4,Neutral
k8awsl1,Positive
kgmbup8,Positive
kjiksfr,Negative
k4i67qp,Neutral
k4jowbg,Negative
k7emne9,Negative
k6rrpux,Negative
k72j8ur,Negative
k6f7vbf,Negative
k62n25r,Negative
k4ws6ad,Positive
k9czisw,Positive
kj9iqxh,Positive
k48culh,Negative
k7vm9oq,Negative
kpwzq0f,Negative
kocqsey,Neutral
ksieker,Negative
kcqmo08,Positive
k46hddl,Negative
k8mi4km,Positive
kq26ygh,Positive
k692g7n,Neutral
k7urkii,Negative
k4p6rzm,Neutral
kg9dcds,Negative
kk30t9f,Negative
kglhhys,Negative
kfgx8c9,Negative
ksi1elh,Negative
k6frm2c,Negative
k8s39ci,Negative
k86tefz,Negative
kd2op3j,Negative
k501z3h,Negative
kcbcuhn,Positive
kbmcdzo,Positive
kjb370g,Positive
k4anat0,Neutral
k6xkcma,Positive
ksq0ssn,Negative
kewxofw,Positive
k7fd9i9,Negative
kr1jxis,Neutral
k4j12qt,Positive
kppgki7,Negative
k51vvw1,Positive
k42m08e,Negative
kc2egk7,Negative
k7eu7yn,Negative
k4wap4z,Positive
k9j7jcu,Negative
k8blwkx,Negative
kq1oz6a,Negative
kt03r9i,Neutral
k77mffq,Neutral
kfo587o,Positive
kdih3ze,Negative
k52u9dm,Negative
k5byq3b,Neutral
kpthr7j,Negative
k45cu3t,Neutral
k97f3b3,Positive
kgpuhtx,Positive
k9g7dwp,Positive
kazryns,Negative
kbps393,Neutral
k7jldeo,Positive
kjeukzh,Neutral
k4a6jaw,Negative
kczxg1h,Positive
krh7bs8,Positive
kea22ce,Negative
k40hiks,Negative
k8wyy4x,Positive
k3zmm48,Negative
kdirym9,Negative
ka51yed,Negative
koa4rxi,Negative
k9fammv,Positive
k8mrezw,Negative
kagx8fy,Negative
k5yjigy,Positive
kpc6lpi,Positive
k3una5c,Positive
k437g5d,Negative
k3yx9d0,Positive
kcwcnsj,Neutral
ks6jl1g,Negative
k7z75cq,Neutral
k8ql4ze,Negative
k43zdhn,Positive
kjq9pxs,Positive
k4l54bx,Positive
k6fc594,Negative
kbqfp96,Neutral
k94u1da,Negative
k5ramo6,Negative
k4l0c4v,Negative
k456c8l,Neutral
k4hinam,Negative
k9n4hfv,Negative
k5ko9uw,Negative
kgzgnjx,Neutral
k4akc8k,Positive
kbvatpk,Neutral
k5hwa25,Negative
kcpcj9p,Positive
kduyyre,Positive
kcvjivm,Positive
kafi0l3,Neutral
kdpa43z,Negative
k3zqe9o,Negative
kctmi86,Positive
kjd1mkp,Positive
kqyyxmd,Negative
keyiv0f,Neutral
k51enys,Positive
k4122eh,Negative
k3v7eee,Positive
k6dgswt,Negative
ki6od65,Negative
k40cw6v,Negative
kalqc5x,Positive
kk47moe,Neutral
k4b0u2t,Negative
kaptn2w,Positive
k85nq8e,Negative
kc88w62,Neutral
kk0he6m,Negative
k8cu7n3,Positive
k7vhzhc,Negative
k7e408v,Positive
kj907w2,Positive
k3v3esr,Neutral
k7z3iue,Negative
k5cyiki,Negative
kh0dnwi,Negative
kfuwtg9,Negative
kbfqbmr,Neutral
k4a63ru,Neutral
kqpi86r,Positive
k4v41dh,Positive
kcvgfjp,Positive
kohdsbk,Positive
k7nwbif,Negative
k6am6u7,Negative
k95p4f2,Positive
kdofbmr,Positive
khz17mw,Positive
k7iu8y3,Positive
k52a0gy,Negative
k4h5pn9,Negative
k4invje,Positive
ksjh0tn,Neutral
kpbyly2,Positive
k45isf6,Negative
k871zb5,Negative
k7d8fjy,Positive
kriu8nh,Neutral
kcr4smy,Neutral
kjk8t7x,Negative
khqy97f,Negative
kjoe3a8,Neutral
k5438fy,Negative
kk8mvr7,Positive
kofm10l,Negative
khyme7f,Positive
kru0pnw,Positive
kbi0bdc,Neutral
kabxaw0,Negative
kcriuxz,Neutral
k49cqtz,Negative
kps1jqh,Positive
k80pktq,Negative
k4r3cdx,Negative
krhiiot,Positive
keh3loz,Negative
k84phjb,Negative
k7ww83z,Negative
kfa7ti2,Negative
krltmgh,Positive
ke0jgno,Negative
kp85a6k,Negative
kb2mo03,Positive
k4hak28,Negative
k4uxecm,Neutral
kaypxsb,Negative
k4tut96,Positive
k7a9inv,Neutral
kbahyuk,Negative
k5tb9mo,Negative
k4ktgca,Negative
k4bgaj4,Negative
k8rgbk8,Negative
k9ibaw6,Negative
k4d9afx,Positive
k42dm9x,Positive
k7pfncu,Negative
kssy31z,Neutral
k7yegkv,Negative
k5bij7k,Positive
k45a4bj,Negative
k5cafir,Negative
k8f79dd,Negative
k6r45b0,Positive
k90my0m,Positive
kt14xbw,Negative
k57e0q0,Negative
k4nrtgd,Negative
k8iw3na,Negative
k7q61u7,Positive
k51mpr8,Positive
k7ei204,Positive
khvxugo,Positive
k5givuy,Positive
k6dl7aq,Neutral
k3yisjj,Neutral
kb1xr3o,Neutral
ksumyit,Positive
k8lhatx,Negative
kcxrauv,Negative
kecr8jf,Negative
k7mpc4q,Negative
k8h71ee,Positive
k4wy1ek,Negative
k5b0xrl,Neutral
kbfiwrt,Positive
ksvs6x0,Positive
k7g24h4,Positive
k51nrzj,Neutral
kswzn3k,Negative
k9mybzw,Neutral
ke2yuzz,Positive
k5s21mo,Negative
krsorug,Negative
kh9hp6u,Positive
kcqh1r7,Neutral
k7jabvf,Positive
kbjqgnz,Negative
k6f3vyc,Positive
khsij6r,Positive
kdvmaj7,Neutral
k4tywx3,Positive
k4fg4rk,Negative
ks8mc1f,Negative
k9ydamp,Negative
kd2p1ut,Positive
kigbbyo,Positive
k6r41r6,Positive
kgx6y7d,Negative
kdytykd,Negative
k7d3j6k,Neutral
kpujpig,Negative
kff44w9,Positive
kj3qxfl,Negative
k9ft29u,Negative
kfbjmzg,Negative
k7tc5jb,Negative
kf68x7x,Positive
k3zv9ia,Negative
k8vchrf,Negative
k83k5sl,Positive
k69z5ye,Negative
k5c83v8,Negative
k55jamg,Positive
kcrk66r,Positive
krgdn3a,Neutral
kd7i5qb,Neutral
kcn7cv9,Positive
kfhsc8a,Negative
k5xvkf5,Neutral
k57fel2,Positive
kea1sr6,Neutral
khwb8aw,Positive
k9j86ab,Positive
k4twvq3,Neutral
khpgk8w,Positive
kco8dai,Neutral
kd4bt88,Positive
kkafkic,Positive
kg73a97,Neutral
kafiqm2,Negative
k41b37x,Negative
k6t1j5m,Neutral
koai141,Negative
k8yqsg2,Negative
k49lw99,Negative
k5gmsnp,Neutral
kanolgl,Neutral
k9mnb74,Negative
k3y5lz7,Negative
ksw8fmg,Positive
k8e2bx1,Negative
kobe7vo,Negative
k4yorvi,Negative
kptdlvk,Negative
kd26nla,Positive
k9mbxnd,Positive
kgkjock,Positive
k60gxan,Negative
k9wcxc7,Neutral
k4qcwq6,Positive
k98p0s1,Neutral
k56qdmg,Negative
kptwymt,Neutral
k8sga2b,Negative
k587dzq,Negative
khi4na0,Positive
k7gs18k,Neutral
k4b60yx,Neutral
k9mvfdb,Neutral
kriqb4c,Neutral
